 Tempo totale (Ma):   0.000015
  Elemento    Coordinata X    Coordinata Y         Hr       Cond.   Densità         Cp           alpha       Pressione  Pressione lito  Temperatura       Viscosità   Shear Heating     Ad. Heating
      4164          0.5273          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4165          0.5352          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4166          0.5430          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4167          0.5508          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4168          0.5586          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4169          0.5664          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4170          0.5742          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4171          0.5820          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4172          0.5898          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4173          0.5977          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4174          0.6055          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4175          0.6133          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4176          0.6211          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4177          0.6289          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4178          0.6367          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4179          0.6445          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4180          0.6523          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4181          0.6602          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4182          0.6680          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4183          0.6758          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4184          0.6836          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4185          0.6914          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4186          0.6992          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4187          0.7070          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4188          0.7148          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4189          0.7227          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4190          0.7305          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4191          0.7383          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4192          0.7461          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4193          0.7539          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4194          0.7617          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4195          0.7695          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4196          0.7773          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4197          0.7852          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4198          0.7930          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4199          0.8008          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4200          0.8086          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4201          0.8164          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4202          0.8242          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
      4203          0.8320          0.2539     0.2423     0.0000     1.0000     1.0000     0.30000E-04      0.0000          7.4610           0.2423      1.0000         0.24226          0.0000    
